nik_kepala_keluarga,nama_kepala_keluarga,jumlah_anggota_keluarga,alamat,rt,rw,kelurahan,kecamatan,kabupaten_kota,provinsi,status_kepemilikan_rumah,jenis_lantai,jenis_dinding,jenis_atap,sumber_air_minum,sumber_penerangan,jenis_kloset,fasilitas_buang_tinja,luas_lantai,jumlah_kamar_tidur,akses_internet,akses_listrik,pendidikan_kepala_keluarga,pekerjaan_kepala_keluarga,status_perkawinan,jumlah_anak_balita,jumlah_anak_sekolah,pengeluaran_per_bulan,pendapatan_per_bulan,kepemilikan_lahan,kepemilikan_kendaraan,kepemilikan_tabungan,penerima_bansos,jenis_bansos,status_stunting,akses_fasilitas_kesehatan,riwayat_penyakit_kronis,disabilitas,tanggal_update,is_poor,rasio_pengeluaran_pendapatan,kepadatan_rumah,risk_score,stunting_risk_score,cluster,socio_segment,socio_segment_label,anomaly,anomaly_label
3201000000000048,Joko Hidayat,8,Jl. Contoh No.41,3,3,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Genteng,Sumur,PLN,Cemplung,SPAL,66,5,Tidak Ada,Tidak Ada,SARJANA,Buruh,Kawin,0,2,914153,1044748,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Ya,Sulit,Tidak Ada,Tidak,2025-08-22,1,0.874998564247072,0.1212121212121212,0.5061101951236433,0.5061101951236433,2,2,Rentan,1,Normal
3201000000000049,Agus Wijaya,5,Jl. Contoh No.129,1,1,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,86,3,Ada,Tidak Ada,SMP,Tidak Bekerja,Cerai Hidup,0,2,4714166,5124668,Ada,Ada,Ada,Ya,BLT,Ya,Mudah,Tidak Ada,Ya,2025-05-21,0,0.919896859659982,0.0581395348837209,0.4390906768462124,0.4390906768462124,1,0,Mampu,1,Normal
3201000000000050,Rina Hidayat,7,Jl. Contoh No.78,8,2,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Asbes,Sumur,PLN,Leher Angsa,Lubang Tanah,73,4,Tidak Ada,Ada,SMA,Karyawan,Belum Kawin,1,2,5227395,5685069,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Mudah,TBC,Ya,2025-05-15,0,0.919495436203149,0.0958904109589041,0.4073184431596294,0.4073184431596294,1,0,Mampu,1,Normal
3201000000000051,Tono Saputra,3,Jl. Contoh No.41,6,5,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Bambu,Genteng,PDAM,Non-PLN,Cemplung,Lubang Tanah,83,1,Ada,Tidak Ada,SARJANA,PNS,Belum Kawin,0,4,820468,1312115,Tidak Ada,Ada,Ada,Tidak,Tidak Ada,Tidak,Sulit,Asma,Ya,2025-02-14,1,0.6253018980805798,0.036144578313253,0.4259756000119977,0.4259756000119977,1,1,Menengah,1,Normal
3201000000000052,Ayu Santoso,5,Jl. Contoh No.14,10,5,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Asbes,Sumur,Non-PLN,Cemplung,Lubang Tanah,99,5,Ada,Ada,SD,PNS,Cerai Hidup,1,4,3503878,3568365,Tidak Ada,Ada,Ada,Tidak,PKH,Ya,Mudah,Hipertensi,Tidak,2025-08-17,0,0.9819281379567392,0.0505050505050505,0.4626025734898163,0.4626025734898163,1,0,Mampu,1,Normal
3201000000000053,Agus Hidayat,6,Jl. Contoh No.82,3,4,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Seng,PDAM,Non-PLN,Cemplung,Lubang Tanah,22,3,Tidak Ada,Ada,DIPLOMA,Karyawan,Cerai Hidup,2,0,5845782,5585681,Tidak Ada,Tidak Ada,Ada,Ya,Tidak Ada,Ya,Tidak Ada,Asma,Tidak,2025-03-27,1,1.04656567390798,0.2727272727272727,0.4755341451473114,0.4755341451473114,1,0,Mampu,-1,Anomali
3201000000000054,Siti Wijaya,2,Jl. Contoh No.113,6,4,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Genteng,PDAM,Non-PLN,Leher Angsa,SPAL,86,2,Tidak Ada,Tidak Ada,SARJANA,PNS,Cerai Hidup,0,3,5696037,5303067,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Ya,Sulit,Asma,Tidak,2025-04-10,1,1.074102401497096,0.0232558139534883,0.4211102070414109,0.4211102070414109,0,0,Mampu,-1,Anomali
3201000000000055,Ayu Hidayat,4,Jl. Contoh No.32,10,5,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Genteng,PDAM,PLN,Cemplung,SPAL,64,4,Tidak Ada,Tidak Ada,SMP,Buruh,Cerai Hidup,2,2,3490752,4602055,Ada,Ada,Ada,Ya,PKH,Ya,Tidak Ada,Hipertensi,Ya,2025-02-14,0,0.7585202697490577,0.0625,0.484964665535916,0.484964665535916,0,0,Mampu,1,Normal
3201000000000056,Agus Santoso,6,Jl. Contoh No.41,7,4,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Asbes,PDAM,Non-PLN,Leher Angsa,SPAL,103,5,Ada,Ada,SMP,PNS,Belum Kawin,0,3,1263625,1343431,Tidak Ada,Ada,Tidak Ada,Ya,PKH,Tidak,Tidak Ada,Asma,Ya,2025-06-10,1,0.9405953859930284,0.058252427184466,0.4209853866703196,0.4209853866703196,2,1,Menengah,1,Normal
3201000000000057,Rina Hidayat,3,Jl. Contoh No.29,6,2,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Asbes,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,57,5,Ada,Ada,SARJANA,Tidak Bekerja,Cerai Mati,1,4,1667255,1625750,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Sulit,Diabetes,Ya,2025-01-09,1,1.0255297554974627,0.0526315789473684,0.4398124982556091,0.4398124982556091,1,1,Menengah,1,Normal
3201000000000058,Ayu Hidayat,6,Jl. Contoh No.186,10,1,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,Sumur,PLN,Leher Angsa,Lubang Tanah,59,2,Tidak Ada,Tidak Ada,SD,Tidak Bekerja,Cerai Hidup,1,4,4149279,4247489,Ada,Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Asma,Tidak,2025-07-23,0,0.9768781037455306,0.1016949152542373,0.4324057005956934,0.4324057005956934,1,0,Mampu,1,Normal
3201000000000059,Fitri Santoso,6,Jl. Contoh No.115,9,3,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Genteng,Air Kemasan,PLN,Leher Angsa,SPAL,61,5,Tidak Ada,Ada,SMP,Tidak Bekerja,Cerai Mati,0,4,2421776,2575890,Tidak Ada,Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-05-24,0,0.940170581818323,0.0983606557377049,0.4727071468596486,0.4727071468596486,2,1,Menengah,1,Normal
3201000000000060,Dewi Santoso,2,Jl. Contoh No.109,6,1,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,Sumur,Non-PLN,Cemplung,SPAL,118,2,Tidak Ada,Tidak Ada,DIPLOMA,PNS,Cerai Mati,1,0,2656214,2634541,Ada,Tidak Ada,Ada,Ya,Tidak Ada,Ya,Tidak Ada,Hipertensi,Ya,2025-01-10,1,1.0082264804381484,0.0169491525423728,0.4359919537353107,0.4359919537353107,2,2,Rentan,1,Normal
3201000000000061,Dewi Wijaya,5,Jl. Contoh No.89,3,3,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,46,1,Ada,Ada,DIPLOMA,Karyawan,Kawin,0,0,3918328,4962182,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Ya,Tidak Ada,Diabetes,Ya,2025-06-19,0,0.7896381067844751,0.108695652173913,0.5087455390396801,0.5087455390396801,2,0,Mampu,1,Normal
3201000000000062,Andi Wijaya,5,Jl. Contoh No.77,5,1,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,64,4,Tidak Ada,Tidak Ada,DIPLOMA,Buruh,Cerai Hidup,1,1,3146967,3031383,Tidak Ada,Ada,Ada,Tidak,BPNT,Tidak,Mudah,Asma,Tidak,2025-07-18,1,1.0381291311589462,0.078125,0.4487481722116787,0.4487481722116787,0,1,Menengah,1,Normal
3201000000000063,Ayu Santoso,5,Jl. Contoh No.95,2,5,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,PDAM,PLN,Leher Angsa,SPAL,117,5,Ada,Tidak Ada,SMP,Pedagang,Cerai Hidup,0,1,1845839,2537244,Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,Asma,Tidak,2025-05-13,0,0.7274976312881221,0.0427350427350427,0.4247985383819218,0.4247985383819218,2,1,Menengah,1,Normal
3201000000000064,Andi Saputra,5,Jl. Contoh No.26,8,3,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Asbes,Sumur,PLN,Leher Angsa,SPAL,53,5,Tidak Ada,Tidak Ada,SMP,Buruh,Cerai Hidup,0,3,2256090,3087233,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Sulit,Hipertensi,Tidak,2025-03-05,0,0.730780605156786,0.0943396226415094,0.4038823993310227,0.4038823993310227,0,2,Rentan,1,Normal
3201000000000065,Budi Santoso,8,Jl. Contoh No.20,1,1,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Genteng,Sumur,PLN,Leher Angsa,SPAL,84,4,Tidak Ada,Ada,SARJANA,Tidak Bekerja,Cerai Mati,2,3,5528128,5047773,Ada,Ada,Tidak Ada,Ya,PKH,Tidak,Tidak Ada,Diabetes,Ya,2025-09-27,1,1.0951617673774157,0.0952380952380952,0.4071207780070255,0.4071207780070255,2,0,Mampu,1,Normal
3201000000000066,Andi Wijaya,3,Jl. Contoh No.50,10,5,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Asbes,Sumur,Non-PLN,Cemplung,Lubang Tanah,92,2,Ada,Tidak Ada,SD,Tidak Bekerja,Kawin,0,3,1480217,1397718,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Ya,Mudah,TBC,Tidak,2025-06-19,1,1.059024066371042,0.0326086956521739,0.4020460490064747,0.4020460490064747,1,2,Rentan,1,Normal
3201000000000067,Fitri Saputra,4,Jl. Contoh No.12,2,3,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Genteng,Sumur,Non-PLN,Leher Angsa,SPAL,95,2,Tidak Ada,Ada,SMA,Buruh,Belum Kawin,2,3,1713051,2427421,Tidak Ada,Tidak Ada,Ada,Ya,BLT,Ya,Mudah,TBC,Ya,2025-02-11,0,0.7057082393206617,0.0421052631578947,0.4561236929929016,0.4561236929929016,2,2,Rentan,1,Normal
3201000000000068,Rina Saputra,3,Jl. Contoh No.92,9,4,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,51,1,Ada,Tidak Ada,SMP,PNS,Belum Kawin,2,3,686437,748518,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Sulit,Diabetes,Tidak,2025-02-05,1,0.9170614467521156,0.0588235294117647,0.4354316511153316,0.4354316511153316,1,2,Rentan,-1,Anomali
3201000000000069,Andi Saputra,2,Jl. Contoh No.7,2,3,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Seng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,72,4,Ada,Ada,SARJANA,Karyawan,Belum Kawin,2,3,3392758,4115318,Ada,Ada,Tidak Ada,Tidak,BLT,Tidak,Mudah,Tidak Ada,Ya,2025-07-09,0,0.8244218308281401,0.0277777777777777,0.420091692835116,0.420091692835116,1,0,Mampu,1,Normal
3201000000000070,Ayu Hidayat,3,Jl. Contoh No.185,8,5,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,62,5,Tidak Ada,Tidak Ada,DIPLOMA,Pedagang,Cerai Mati,2,4,4522488,4562026,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Mudah,TBC,Tidak,2025-05-24,0,0.9913332365926892,0.0483870967741935,0.4359919537353107,0.4359919537353107,1,0,Mampu,1,Normal
3201000000000071,Tono Hidayat,2,Jl. Contoh No.145,4,5,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Seng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,57,1,Tidak Ada,Tidak Ada,SMP,Tidak Bekerja,Cerai Hidup,0,2,2548269,3233731,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Tidak Ada,TBC,Tidak,2025-09-02,0,0.788027513729497,0.0350877192982456,0.4601301720731667,0.4601301720731667,1,2,Rentan,1,Normal
3201000000000072,Ayu Wijaya,7,Jl. Contoh No.157,1,5,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Asbes,PDAM,Non-PLN,Leher Angsa,SPAL,32,3,Ada,Ada,DIPLOMA,Pedagang,Cerai Mati,1,4,1395453,1417457,Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Sulit,Tidak Ada,Ya,2025-03-12,1,0.9844764250344102,0.21875,0.4391127711512789,0.4391127711512789,2,2,Rentan,1,Normal
3201000000000073,Andi Saputra,4,Jl. Contoh No.122,2,4,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Asbes,Sumur,Non-PLN,Leher Angsa,SPAL,22,3,Ada,Ada,SMP,Karyawan,Belum Kawin,2,1,4285632,4319606,Tidak Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,TBC,Tidak,2025-01-24,0,0.9921349308247096,0.1818181818181818,0.5006200120027405,0.5006200120027405,0,0,Mampu,1,Normal
3201000000000074,Budi Wijaya,3,Jl. Contoh No.72,2,5,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Asbes,PDAM,PLN,Cemplung,SPAL,53,4,Tidak Ada,Tidak Ada,SARJANA,PNS,Kawin,1,2,4455001,5467760,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,Hipertensi,Tidak,2025-02-06,0,0.8147762520666598,0.0566037735849056,0.4068435602038163,0.4068435602038163,2,0,Mampu,1,Normal
3201000000000075,Fitri Wijaya,6,Jl. Contoh No.99,7,2,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,56,2,Ada,Tidak Ada,DIPLOMA,Karyawan,Kawin,1,0,3800484,4785109,Tidak Ada,Ada,Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,TBC,Tidak,2025-08-16,0,0.7942314375701787,0.1071428571428571,0.5087455390396801,0.5087455390396801,1,0,Mampu,1,Normal
3201000000000076,Dewi Hidayat,2,Jl. Contoh No.71,4,5,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,54,5,Tidak Ada,Ada,DIPLOMA,Karyawan,Belum Kawin,1,0,3226639,5242900,Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Mudah,TBC,Ya,2025-04-07,0,0.6154302008430449,0.037037037037037,0.4259756000119977,0.4259756000119977,2,0,Mampu,1,Normal
3201000000000077,Dewi Wijaya,8,Jl. Contoh No.16,10,3,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,93,3,Ada,Ada,DIPLOMA,Petani,Cerai Hidup,2,1,1718400,1892354,Ada,Ada,Ada,Tidak,BPNT,Tidak,Sulit,Hipertensi,Tidak,2025-07-13,0,0.9080753389693472,0.086021505376344,0.4468370635191052,0.4468370635191052,1,1,Menengah,1,Normal
3201000000000078,Siti Saputra,6,Jl. Contoh No.192,5,3,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Seng,Sumur,PLN,Cemplung,Lubang Tanah,28,5,Tidak Ada,Ada,DIPLOMA,Buruh,Cerai Mati,1,2,5799548,5815254,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Ya,Mudah,Tidak Ada,Tidak,2025-01-04,0,0.9972991721427816,0.2142857142857142,0.465846667394134,0.465846667394134,1,0,Mampu,-1,Anomali
3201000000000079,Tono Wijaya,7,Jl. Contoh No.34,5,2,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Asbes,PDAM,PLN,Cemplung,SPAL,26,4,Tidak Ada,Ada,DIPLOMA,Tidak Bekerja,Kawin,2,0,2599193,4329551,Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Tidak Ada,TBC,Ya,2025-01-23,0,0.6003377717458461,0.2692307692307692,0.4973786034445993,0.4973786034445993,2,0,Mampu,1,Normal
3201000000000080,Rina Santoso,3,Jl. Contoh No.99,2,1,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Asbes,Sumur,Non-PLN,Leher Angsa,SPAL,28,5,Ada,Ada,DIPLOMA,Pedagang,Belum Kawin,2,1,3828429,4042626,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Ya,Mudah,Asma,Tidak,2025-06-14,0,0.9470153805966716,0.1071428571428571,0.5087455390396801,0.5087455390396801,0,0,Mampu,1,Normal
3201000000000081,Siti Wijaya,6,Jl. Contoh No.154,10,5,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Seng,PDAM,PLN,Leher Angsa,Lubang Tanah,57,1,Ada,Tidak Ada,DIPLOMA,Petani,Belum Kawin,1,4,1904241,2578582,Ada,Ada,Tidak Ada,Tidak,BPNT,Tidak,Tidak Ada,TBC,Tidak,2025-09-22,0,0.7384837868254723,0.1052631578947368,0.450810194664374,0.450810194664374,1,1,Menengah,1,Normal
3201000000000082,Siti Santoso,4,Jl. Contoh No.56,1,1,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,30,5,Ada,Tidak Ada,SD,Pedagang,Kawin,2,1,676661,1112299,Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Tidak Ada,Hipertensi,Ya,2025-04-03,1,0.6083445188748708,0.1333333333333333,0.4783573396823201,0.4783573396823201,1,2,Rentan,1,Normal
3201000000000083,Budi Hidayat,7,Jl. Contoh No.190,3,1,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Seng,Sumur,PLN,Cemplung,Lubang Tanah,86,5,Tidak Ada,Ada,SMA,Buruh,Cerai Hidup,2,0,3899299,4303158,Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,Asma,Ya,2025-08-15,0,0.906148228812421,0.0813953488372093,0.4198561701552271,0.4198561701552271,1,0,Mampu,1,Normal
3201000000000084,Agus Hidayat,3,Jl. Contoh No.66,2,5,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Air Kemasan,PLN,Leher Angsa,SPAL,51,1,Tidak Ada,Tidak Ada,DIPLOMA,Buruh,Belum Kawin,0,4,4830261,4691032,Tidak Ada,Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Sulit,Tidak Ada,Tidak,2025-02-17,1,1.0296798231178128,0.0588235294117647,0.4354316511153316,0.4354316511153316,2,0,Mampu,1,Normal
3201000000000085,Budi Saputra,2,Jl. Contoh No.120,5,3,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Asbes,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,92,3,Ada,Tidak Ada,SMA,Karyawan,Cerai Mati,0,4,2377356,2372211,Ada,Ada,Ada,Tidak,PKH,Ya,Tidak Ada,Diabetes,Ya,2025-06-01,1,1.00216886271921,0.0217391304347826,0.4626025734898163,0.4626025734898163,1,1,Menengah,1,Normal
3201000000000086,Dewi Saputra,5,Jl. Contoh No.16,3,3,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Seng,PDAM,Non-PLN,Cemplung,SPAL,94,1,Ada,Tidak Ada,SD,Karyawan,Kawin,1,1,963954,1371987,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Sulit,TBC,Tidak,2025-04-03,1,0.7025970362692942,0.0531914893617021,0.4416976443124023,0.4416976443124023,2,2,Rentan,1,Normal
3201000000000087,Siti Wijaya,5,Jl. Contoh No.120,6,4,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Genteng,PDAM,Non-PLN,Cemplung,Lubang Tanah,35,1,Ada,Tidak Ada,SARJANA,Petani,Belum Kawin,1,1,3537424,5404886,Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Sulit,Hipertensi,Ya,2025-07-28,0,0.6544863295914104,0.1428571428571428,0.4501606459325035,0.4501606459325035,1,0,Mampu,1,Normal
3201000000000088,Agus Santoso,2,Jl. Contoh No.16,4,2,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Seng,Air Kemasan,PLN,Cemplung,SPAL,22,1,Ada,Tidak Ada,SMP,Petani,Cerai Hidup,0,0,1075851,1294613,Tidak Ada,Ada,Ada,Tidak,Tidak Ada,Tidak,Mudah,TBC,Tidak,2025-03-12,1,0.8310213167950576,0.0909090909090909,0.3963368303922878,0.3963368303922878,0,1,Menengah,1,Normal
3201000000000089,Agus Santoso,6,Jl. Contoh No.159,10,2,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Asbes,Air Kemasan,Non-PLN,Leher Angsa,SPAL,55,4,Ada,Tidak Ada,SMP,Tidak Bekerja,Belum Kawin,2,4,2076764,2806714,Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Asma,Tidak,2025-07-09,0,0.7399271888763871,0.109090909090909,0.4605398221686324,0.4605398221686324,0,2,Rentan,1,Normal
3201000000000090,Budi Hidayat,2,Jl. Contoh No.121,9,3,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Genteng,Sumur,PLN,Cemplung,SPAL,117,2,Tidak Ada,Tidak Ada,SMP,Buruh,Belum Kawin,2,2,2852866,3174938,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Tidak Ada,Diabetes,Ya,2025-08-02,0,0.8985580190857271,0.017094017094017,0.4793543935224158,0.4793543935224158,2,1,Menengah,1,Normal
3201000000000091,Budi Saputra,2,Jl. Contoh No.85,10,2,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Genteng,PDAM,PLN,Leher Angsa,SPAL,95,2,Ada,Tidak Ada,SD,Pedagang,Cerai Mati,2,0,2208285,2451386,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Tidak,Tidak Ada,TBC,Tidak,2025-03-23,0,0.9008312032458372,0.0210526315789473,0.527468716820004,0.527468716820004,0,2,Rentan,1,Normal
3201000000000092,Tono Hidayat,7,Jl. Contoh No.177,5,2,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Seng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,97,3,Ada,Ada,DIPLOMA,Buruh,Cerai Hidup,2,0,5479789,5440471,Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Sulit,Tidak Ada,Tidak,2025-04-08,1,1.007226947813893,0.0721649484536082,0.4286564615714985,0.4286564615714985,2,0,Mampu,1,Normal
3201000000000093,Budi Santoso,5,Jl. Contoh No.113,7,2,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,120,5,Ada,Ada,DIPLOMA,Petani,Kawin,1,0,2635784,2653002,Tidak Ada,Tidak Ada,Ada,Ya,BLT,Ya,Sulit,Hipertensi,Ya,2025-09-03,0,0.993509993584626,0.0416666666666666,0.4359919537353107,0.4359919537353107,1,2,Rentan,1,Normal
3201000000000094,Agus Saputra,3,Jl. Contoh No.14,2,3,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Seng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,50,1,Ada,Tidak Ada,SARJANA,Karyawan,Cerai Mati,0,0,619893,759989,Tidak Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Mudah,Tidak Ada,Ya,2025-04-06,1,0.815660489822879,0.06,0.3963368303922878,0.3963368303922878,1,1,Menengah,1,Normal
3201000000000095,Joko Saputra,5,Jl. Contoh No.126,5,1,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Genteng,PDAM,Non-PLN,Cemplung,SPAL,77,1,Tidak Ada,Tidak Ada,DIPLOMA,Pedagang,Belum Kawin,1,4,4570478,4472598,Ada,Ada,Ada,Ya,BLT,Tidak,Tidak Ada,Hipertensi,Ya,2025-07-27,1,1.0218843723491358,0.0649350649350649,0.4458595272229022,0.4458595272229022,0,0,Mampu,1,Normal
3201000000000096,Rina Hidayat,2,Jl. Contoh No.102,1,5,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Seng,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,42,2,Ada,Ada,SMP,Petani,Cerai Mati,0,3,5520832,5304275,Ada,Ada,Tidak Ada,Tidak,PKH,Ya,Sulit,Asma,Tidak,2025-09-11,1,1.0408268802051177,0.0476190476190476,0.4220528287534502,0.4220528287534502,1,0,Mampu,1,Normal
